Time,Ne,,,,Sample,Population
305134.0642,9.566641835,11026.98982,0.019296,0.018751,CAN16_Qinghai,Qinghai
336221.0133,9.566641835,11558.34327,0.020226,0.019549,CAN16_Qinghai,Qinghai
370062.2301,9.639167431,11985.87288,0.020974,0.020223,CAN16_Qinghai,Qinghai
406901.532,9.639167431,12480.09292,0.021839,0.021011,CAN16_Qinghai,Qinghai
447005.1511,9.261802489,13456.96389,0.023548,0.022644,CAN16_Qinghai,Qinghai
490661.7342,9.261802489,13866.61591,0.024265,0.023357,CAN16_Qinghai,Qinghai
538186.0027,8.709798073,15090.54962,0.026406,0.025429,CAN16_Qinghai,Qinghai
589921.039,8.709798073,15328.31153,0.026823,0.025871,CAN16_Qinghai,Qinghai
646239.6598,8.293935097,16218.38869,0.02838,0.027372,CAN16_Qinghai,Qinghai
707548.0749,8.293935097,16196.30546,0.028341,0.027345,CAN16_Qinghai,Qinghai
774287.7173,8.096828907,16422.33253,0.028737,0.027706,CAN16_Qinghai,Qinghai
846940.7326,8.096828907,16099.6641,0.028172,0.027146,CAN16_Qinghai,Qinghai
926030.8936,8.063061255,15699.21829,0.027472,0.026442,CAN16_Qinghai,Qinghai
1012128.175,8.063061255,15087.53554,0.026401,0.025385,CAN16_Qinghai,Qinghai
1105853.328,8.145468672,14205.55351,0.024858,0.023867,CAN16_Qinghai,Qinghai
1207882.453,8.145468672,13361.24707,0.02338,0.022411,CAN16_Qinghai,Qinghai
1318950.663,8.332022471,12150.06692,0.021261,0.020339,CAN16_Qinghai,Qinghai
1439859.857,8.332022471,11167.04298,0.019541,0.018646,CAN16_Qinghai,Qinghai
1571481.006,8.632001479,9791.67341,0.017134,0.016308,CAN16_Qinghai,Qinghai
1714763.763,8.632001479,8784.08464,0.015371,0.014577,CAN16_Qinghai,Qinghai
1870741.037,9.051882681,7424.054785,0.012991,0.012284,CAN16_Qinghai,Qinghai
2040537.223,9.051882681,6495.805676,0.011367,0.0107,CAN16_Qinghai,Qinghai
2225377.356,9.553947776,5315.55602,0.009302,0.008731,CAN16_Qinghai,Qinghai
2426593.51,9.553947776,4528.969621,0.007925,0.007406,CAN16_Qinghai,Qinghai
2645637.155,10.04347996,3615.71778,0.006327,0.0059,CAN16_Qinghai,Qinghai
2884087.842,10.04347996,2986.868933,0.005227,0.004858,CAN16_Qinghai,Qinghai
3143664.645,10.40858749,2335.779085,0.004087,0.003796,CAN16_Qinghai,Qinghai
3426238.965,10.40858749,1855.07138,0.003246,0.003011,CAN16_Qinghai,Qinghai
3733849.171,10.5714166,1414.415559,0.002475,0.002298,CAN16_Qinghai,Qinghai
4068712.95,10.5714166,1065.937951,0.001865,0.001734,CAN16_Qinghai,Qinghai
4433244.687,10.45372885,784.591514,0.001373,0.001279,CAN16_Qinghai,Qinghai
4830073.312,10.45372885,549.685392,0.000962,0.000899,CAN16_Qinghai,Qinghai
5262060.134,10.45372885,370.382678,0.000648,0.000608,CAN16_Qinghai,Qinghai
5732319.885,10.45372885,239.198059,0.000419,0.000395,CAN16_Qinghai,Qinghai
0,3.721265627,8913.909529,0.013955,0.001218,CAN11_Qinghai,Qinghai
4673.365938,3.721265627,9550.801794,0.014952,0.019454,CAN11_Qinghai,Qinghai
9754.668978,3.721265627,10219.98656,0.016,0.020189,CAN11_Qinghai,Qinghai
15280.79989,3.721265627,10920.7047,0.017097,0.021429,CAN11_Qinghai,Qinghai
21289.18411,1.393489422,30604.19466,0.047912,0.057496,CAN11_Qinghai,Qinghai
27823.66283,1.393489422,31484.47412,0.04929,0.054765,CAN11_Qinghai,Qinghai
34928.61191,4.361009476,10521.32378,0.016471,0.017542,CAN11_Qinghai,Qinghai
42654.823,4.361009476,11205.122,0.017542,0.018445,CAN11_Qinghai,Qinghai
51056.29564,8.617215618,6063.702539,0.009493,0.009966,CAN11_Qinghai,Qinghai
60191.84121,8.617215618,6512.716214,0.010196,0.010521,CAN11_Qinghai,Qinghai
70126.15221,12.56164855,4804.043356,0.007521,0.007581,CAN11_Qinghai,Qinghai
80929.26766,12.56164855,5172.245611,0.008097,0.008038,CAN11_Qinghai,Qinghai
92676.0384,12.44225781,5616.907248,0.008793,0.008779,CAN11_Qinghai,Qinghai
105449.335,12.44225781,6035.747695,0.009449,0.009523,CAN11_Qinghai,Qinghai
119339.5131,11.23502062,7169.98335,0.011225,0.011278,CAN11_Qinghai,Qinghai
134443.8789,11.23502062,7676.073261,0.012017,0.012021,CAN11_Qinghai,Qinghai
150868.2928,9.829410462,9368.187925,0.014666,0.01464,CAN11_Qinghai,Qinghai
168728.2389,9.829410462,9974.028588,0.015615,0.015645,CAN11_Qinghai,Qinghai
188149.3598,8.772689084,11858.846,0.018565,0.018631,CAN11_Qinghai,Qinghai
209268.5255,8.772689084,12538.6459,0.01963,0.019761,CAN11_Qinghai,Qinghai
232232.7646,8.629093329,13441.42436,0.021043,0.021156,CAN11_Qinghai,Qinghai
257204.6103,8.629093329,14131.45633,0.022123,0.022122,CAN11_Qinghai,Qinghai
284359.4273,9.138303867,14002.81315,0.021922,0.021793,CAN11_Qinghai,Qinghai
313887.0162,9.138303867,14664.45508,0.022958,0.022612,CAN11_Qinghai,Qinghai
345995.8898,9.519630036,14706.49352,0.023023,0.022559,CAN11_Qinghai,Qinghai
380911.6702,9.519630036,15323.80101,0.02399,0.023392,CAN11_Qinghai,Qinghai
418878.6917,9.402140942,16101.43624,0.025207,0.024533,CAN11_Qinghai,Qinghai
460164.8136,9.402140942,16636.49455,0.026045,0.025335,CAN11_Qinghai,Qinghai
505059.2808,9.019775853,17816.09476,0.027892,0.027125,CAN11_Qinghai,Qinghai
553878.0708,9.019775853,18189.80942,0.028477,0.027709,CAN11_Qinghai,Qinghai
606963.8937,8.631389889,19269.23653,0.030167,0.029347,CAN11_Qinghai,Qinghai
664689.3995,8.631389889,19382.27292,0.030344,0.029529,CAN11_Qinghai,Qinghai
727460.9216,8.312356391,20072.70216,0.031424,0.030567,CAN11_Qinghai,Qinghai
795718.476,8.312356391,19834.00292,0.031051,0.030214,CAN11_Qinghai,Qinghai
869942.7119,8.093502729,19931.17421,0.031203,0.030346,CAN11_Qinghai,Qinghai
950654.3775,8.093502729,19293.13098,0.030204,0.029376,CAN11_Qinghai,Qinghai
1038421.27,8.031009564,18621.03232,0.029152,0.028323,CAN11_Qinghai,Qinghai
1133858.77,8.031009564,17627.43092,0.027596,0.026785,CAN11_Qinghai,Qinghai
1237638.931,8.151190129,16261.55984,0.025458,0.024665,CAN11_Qinghai,Qinghai
1350489.41,8.151190129,15046.47012,0.023556,0.022773,CAN11_Qinghai,Qinghai
1473204.162,8.446206956,13289.55887,0.020805,0.020065,CAN11_Qinghai,Qinghai
1606645.04,8.446206956,12020.89643,0.018819,0.018091,CAN11_Qinghai,Qinghai
1751749.283,8.88954632,10218.37964,0.015997,0.015336,CAN11_Qinghai,Qinghai
1909536.467,8.88954632,9036.812279,0.014147,0.01351,CAN11_Qinghai,Qinghai
2081115.454,9.43350296,7445.415877,0.011656,0.0111,CAN11_Qinghai,Qinghai
2267691.342,9.43350296,6432.393822,0.01007,0.009552,CAN11_Qinghai,Qinghai
2470575.625,10.01984268,5166.271372,0.008088,0.007655,CAN11_Qinghai,Qinghai
2691193.142,10.01984268,4349.817646,0.00681,0.006424,CAN11_Qinghai,Qinghai
2931093.841,10.61324219,3407.983948,0.005335,0.005027,CAN11_Qinghai,Qinghai
3191963.47,10.61324219,2786.154239,0.004362,0.004101,CAN11_Qinghai,Qinghai
3475634.804,11.2187442,2119.649249,0.003318,0.003122,CAN11_Qinghai,Qinghai
3784101.015,11.2187442,1675.826809,0.002624,0.002468,CAN11_Qinghai,Qinghai
4119529.035,11.82832292,1233.149636,0.001931,0.001822,CAN11_Qinghai,Qinghai
4484275.596,11.82832292,938.272109,0.001469,0.001391,CAN11_Qinghai,Qinghai
4880903.27,12.32078315,669.480684,0.001048,0.001,CAN11_Qinghai,Qinghai
5312199.182,12.32078315,485.554382,0.00076,0.000731,CAN11_Qinghai,Qinghai
5781192.653,12.32078315,339.91586,0.000532,0.000516,CAN11_Qinghai,Qinghai
6291179.258,12.32078315,228.980179,0.000358,0.000352,CAN11_Qinghai,Qinghai
0,3.854457325,12981.99472,0.015651,0.041909,China_SRR20326486_Xinjiang,Xinjiang
5456.177222,3.854457325,13862.79329,0.016713,0.014702,China_SRR20326486_Xinjiang,Xinjiang
11380.66307,3.854457325,14782.25825,0.017822,0.01189,China_SRR20326486_Xinjiang,Xinjiang
17813.54373,3.854457325,15738.32275,0.018974,0.011584,China_SRR20326486_Xinjiang,Xinjiang
24797.45058,9.530956806,6810.147665,0.00821,0.005944,China_SRR20326486_Xinjiang,Xinjiang
32380.10527,9.530956806,7326.23314,0.008833,0.007043,China_SRR20326486_Xinjiang,Xinjiang
40613.68349,10.17788907,7377.121828,0.008894,0.007691,China_SRR20326486_Xinjiang,Xinjiang
49552.90609,10.17788907,7928.685185,0.009559,0.008816,China_SRR20326486_Xinjiang,Xinjiang
59258.8568,10.61645842,8164.320479,0.009843,0.009361,China_SRR20326486_Xinjiang,Xinjiang
69796.43709,10.61645842,8763.230892,0.010565,0.010316,China_SRR20326486_Xinjiang,Xinjiang
81238.82018,10.69383983,9329.264671,0.011248,0.011195,China_SRR20326486_Xinjiang,Xinjiang
93661.72444,10.69383983,9994.087028,0.012049,0.012096,China_SRR20326486_Xinjiang,Xinjiang
107149.7763,9.561997581,11948.80855,0.014406,0.014576,China_SRR20326486_Xinjiang,Xinjiang
121795.2377,9.561997581,12745.07371,0.015366,0.015687,China_SRR20326486_Xinjiang,Xinjiang
137696.097,8.830243667,14686.10527,0.017706,0.018088,China_SRR20326486_Xinjiang,Xinjiang
154960.5234,8.830243667,15587.44165,0.018793,0.019181,China_SRR20326486_Xinjiang,Xinjiang
173705.5941,8.848124831,16478.9747,0.019867,0.020201,China_SRR20326486_Xinjiang,Xinjiang
194057.9305,8.848124831,17420.40476,0.021002,0.021259,China_SRR20326486_Xinjiang,Xinjiang
216155.6073,9.1719308,17734.41692,0.021381,0.02156,China_SRR20326486_Xinjiang,Xinjiang
240148.7887,9.1719308,18679.36631,0.02252,0.022603,China_SRR20326486_Xinjiang,Xinjiang
266199.0921,9.530334978,18897.89671,0.022784,0.022796,China_SRR20326486_Xinjiang,Xinjiang
294483.4058,9.530334978,19824.25465,0.023901,0.023818,China_SRR20326486_Xinjiang,Xinjiang
325193.2528,9.695733936,20387.89159,0.02458,0.024447,China_SRR20326486_Xinjiang,Xinjiang
358536.0631,9.695733936,21271.06114,0.025645,0.025446,China_SRR20326486_Xinjiang,Xinjiang
394738.992,9.552944925,22439.65913,0.027054,0.02682,China_SRR20326486_Xinjiang,Xinjiang
434045.7381,9.552944925,23228.68322,0.028005,0.027757,China_SRR20326486_Xinjiang,Xinjiang
476723.5428,9.181308831,24889.06406,0.030007,0.029748,China_SRR20326486_Xinjiang,Xinjiang
523061.2811,9.181308831,25485.94817,0.030726,0.030497,China_SRR20326486_Xinjiang,Xinjiang
573372.6436,8.800128403,27051.96018,0.032614,0.032387,China_SRR20326486_Xinjiang,Xinjiang
627998.681,8.800128403,27328.52626,0.032948,0.032751,China_SRR20326486_Xinjiang,Xinjiang
687309.0772,8.553262775,28196.2867,0.033994,0.033796,China_SRR20326486_Xinjiang,Xinjiang
751705.3304,8.553262775,28049.41073,0.033817,0.033628,China_SRR20326486_Xinjiang,Xinjiang
821623.935,8.463415892,27974.03964,0.033726,0.033526,China_SRR20326486_Xinjiang,Xinjiang
897538.2898,8.463415892,27365.77214,0.032993,0.032786,China_SRR20326486_Xinjiang,Xinjiang
979962.5161,8.493842069,26443.05296,0.03188,0.03166,China_SRR20326486_Xinjiang,Xinjiang
1069455.276,8.493842069,25401.68535,0.030625,0.030394,China_SRR20326486_Xinjiang,Xinjiang
1166622.316,8.620203258,23816.62562,0.028714,0.028474,China_SRR20326486_Xinjiang,Xinjiang
1272122.195,8.620203258,22431.47768,0.027044,0.02679,China_SRR20326486_Xinjiang,Xinjiang
1386668.83,8.844350481,20383.16826,0.024574,0.024317,China_SRR20326486_Xinjiang,Xinjiang
1511038.492,8.844350481,18796.89572,0.022662,0.022387,China_SRR20326486_Xinjiang,Xinjiang
1646073.629,9.159508706,16556.94361,0.019961,0.019692,China_SRR20326486_Xinjiang,Xinjiang
1792687.951,9.159508706,14929.45202,0.017999,0.017717,China_SRR20326486_Xinjiang,Xinjiang
1951875.978,9.523053808,12793.96901,0.015425,0.015161,China_SRR20326486_Xinjiang,Xinjiang
2124714.31,9.523053808,11254.9508,0.013569,0.013307,China_SRR20326486_Xinjiang,Xinjiang
2312374.992,9.867119794,9423.29728,0.011361,0.011129,China_SRR20326486_Xinjiang,Xinjiang
2516128.056,9.867119794,8054.311191,0.00971,0.009496,China_SRR20326486_Xinjiang,Xinjiang
2737353.614,10.14564803,6583.141529,0.007937,0.007758,China_SRR20326486_Xinjiang,Xinjiang
2977550.76,10.14564803,5433.854132,0.006551,0.006398,China_SRR20326486_Xinjiang,Xinjiang
3238345.851,10.35824082,4304.391192,0.005189,0.00507,China_SRR20326486_Xinjiang,Xinjiang
3521504.587,10.35824082,3405.931797,0.004106,0.004013,China_SRR20326486_Xinjiang,Xinjiang
3828946.652,10.52134046,2589.145773,0.003122,0.003055,China_SRR20326486_Xinjiang,Xinjiang
4162752.075,10.52134046,1947.479448,0.002348,0.002302,China_SRR20326486_Xinjiang,Xinjiang
4525183.499,10.60491845,1410.477311,0.001701,0.001673,China_SRR20326486_Xinjiang,Xinjiang
4918695.09,10.60491845,996.993245,0.001202,0.001187,China_SRR20326486_Xinjiang,Xinjiang
5345952.262,10.45786341,686.614157,0.000828,0.000821,China_SRR20326486_Xinjiang,Xinjiang
5809848.22,10.45786341,446.248324,0.000538,0.000536,China_SRR20326486_Xinjiang,Xinjiang
6313525.597,10.45786341,277.553053,0.000335,0.000335,China_SRR20326486_Xinjiang,Xinjiang
6860395.536,10.45786341,164.584164,0.000198,0.0002,China_SRR20326486_Xinjiang,Xinjiang
0,4.412614363,11677.62502,0.014045,0.031634,China_SRR20326484_Xinjiang,Xinjiang
5601.586379,4.412614363,12485.66751,0.015017,0.012187,China_SRR20326484_Xinjiang,Xinjiang
11680.26705,4.412614363,13332.69249,0.016036,0.009454,China_SRR20326484_Xinjiang,Xinjiang
18276.78559,4.412614363,14217.58548,0.0171,0.011556,China_SRR20326484_Xinjiang,Xinjiang
25435.82853,8.039660063,8346.37848,0.010039,0.007549,China_SRR20326484_Xinjiang,Xinjiang
33205.36815,8.039660063,8956.512448,0.010772,0.009172,China_SRR20326484_Xinjiang,Xinjiang
41636.66253,11.36361558,6806.198853,0.008186,0.007155,China_SRR20326484_Xinjiang,Xinjiang
50786.8841,11.36361558,7317.965674,0.008802,0.007783,China_SRR20326484_Xinjiang,Xinjiang
60717.14827,12.26332006,7288.057342,0.008766,0.008217,China_SRR20326484_Xinjiang,Xinjiang
71493.82765,12.26332006,7829.566451,0.009417,0.00929,China_SRR20326484_Xinjiang,Xinjiang
83188.5521,10.9301922,9422.330736,0.011333,0.011442,China_SRR20326484_Xinjiang,Xinjiang
95880.83733,10.9301922,10089.11702,0.012135,0.012504,China_SRR20326484_Xinjiang,Xinjiang
109654.142,9.518258063,12377.19036,0.014887,0.015444,China_SRR20326484_Xinjiang,Xinjiang
124602.4392,9.518258063,13189.77042,0.015864,0.016459,China_SRR20326484_Xinjiang,Xinjiang
140823.645,8.916311856,14970.74497,0.018006,0.018594,China_SRR20326484_Xinjiang,Xinjiang
158428.1613,8.916311856,15878.54284,0.019098,0.019624,China_SRR20326484_Xinjiang,Xinjiang
177533.619,8.675897795,17267.99991,0.020769,0.021237,China_SRR20326484_Xinjiang,Xinjiang
198266.8487,8.675897795,18226.70861,0.021922,0.022363,China_SRR20326484_Xinjiang,Xinjiang
220767.8245,8.761186016,19009.27221,0.022863,0.023263,China_SRR20326484_Xinjiang,Xinjiang
245185.7204,8.761186016,19972.37341,0.024022,0.024374,China_SRR20326484_Xinjiang,Xinjiang
271685.4824,9.216706215,19910.42865,0.023947,0.024236,China_SRR20326484_Xinjiang,Xinjiang
300444.5421,9.216706215,20839.16947,0.025064,0.025245,China_SRR20326484_Xinjiang,Xinjiang
331654.1315,9.664542185,20756.3877,0.024965,0.025084,China_SRR20326484_Xinjiang,Xinjiang
365523.883,9.664542185,21628.81434,0.026014,0.02605,China_SRR20326484_Xinjiang,Xinjiang
402281.1721,9.741772794,22286.07439,0.026805,0.026816,China_SRR20326484_Xinjiang,Xinjiang
442171.1175,9.741772794,23064.66309,0.027741,0.02773,China_SRR20326484_Xinjiang,Xinjiang
485460.5241,9.441759285,24508.35778,0.029478,0.029467,China_SRR20326484_Xinjiang,Xinjiang
532440.5112,9.441759285,25105.96278,0.030196,0.030214,China_SRR20326484_Xinjiang,Xinjiang
583424.5417,8.981512053,26858.04277,0.032304,0.032333,China_SRR20326484_Xinjiang,Xinjiang
638754.336,8.981512053,27135.60139,0.032637,0.032712,China_SRR20326484_Xinjiang,Xinjiang
698799.8722,8.567877997,28508.95732,0.034289,0.034372,China_SRR20326484_Xinjiang,Xinjiang
763963.9861,8.567877997,28322.19191,0.034065,0.034183,China_SRR20326484_Xinjiang,Xinjiang
834681.7141,8.322512873,28706.50124,0.034527,0.034642,China_SRR20326484_Xinjiang,Xinjiang
911427.5218,8.322512873,27986.54989,0.033661,0.03378,China_SRR20326484_Xinjiang,Xinjiang
994714.6471,8.305792767,27087.69412,0.03258,0.032675,China_SRR20326484_Xinjiang,Xinjiang
1085101.014,8.305792767,25903.42352,0.031155,0.031215,China_SRR20326484_Xinjiang,Xinjiang
1183191.206,8.49835402,23988.74124,0.028853,0.028876,China_SRR20326484_Xinjiang,Xinjiang
1289642.376,8.49835402,22507.29001,0.027071,0.027041,China_SRR20326484_Xinjiang,Xinjiang
1405166.88,8.822420883,20151.23373,0.024237,0.024177,China_SRR20326484_Xinjiang,Xinjiang
1530538.191,8.822420883,18542.5693,0.022302,0.022195,China_SRR20326484_Xinjiang,Xinjiang
1666595.493,9.198753944,16196.82737,0.019481,0.019359,China_SRR20326484_Xinjiang,Xinjiang
1814249.603,9.198753944,14590.90211,0.017549,0.017398,China_SRR20326484_Xinjiang,Xinjiang
1974489.54,9.553064857,12505.49263,0.015041,0.01489,China_SRR20326484_Xinjiang,Xinjiang
2148387.122,9.553064857,10989.61717,0.013218,0.013058,China_SRR20326484_Xinjiang,Xinjiang
2337106.828,9.813910454,9262.060995,0.01114,0.010993,China_SRR20326484_Xinjiang,Xinjiang
2541912.366,9.813910454,7892.786638,0.009493,0.009354,China_SRR20326484_Xinjiang,Xinjiang
2764174.56,9.955945474,6507.176421,0.007827,0.007706,China_SRR20326484_Xinjiang,Xinjiang
3005381.209,9.955945474,5334.061819,0.006416,0.006312,China_SRR20326484_Xinjiang,Xinjiang
3267147.599,10.01516407,4247.761072,0.005109,0.005026,China_SRR20326484_Xinjiang,Xinjiang
3551225.704,10.01516407,3319.264014,0.003992,0.003926,China_SRR20326484_Xinjiang,Xinjiang
3859517.33,10.04487792,2516.020858,0.003026,0.002977,China_SRR20326484_Xinjiang,Xinjiang
4194085.942,10.04487792,1856.796735,0.002233,0.002198,China_SRR20326484_Xinjiang,Xinjiang
4557171.781,10.06336786,1324.08522,0.001593,0.00157,China_SRR20326484_Xinjiang,Xinjiang
4951205.662,10.06336786,913.253553,0.001098,0.001085,China_SRR20326484_Xinjiang,Xinjiang
5378824.747,9.977900414,609.980843,0.000734,0.000726,China_SRR20326484_Xinjiang,Xinjiang
5842892.258,9.977900414,386.386016,0.000465,0.000462,China_SRR20326484_Xinjiang,Xinjiang
6346515.223,9.977900414,233.787391,0.000281,0.00028,China_SRR20326484_Xinjiang,Xinjiang
6893064.187,9.977900414,134.593532,0.000162,0.000162,China_SRR20326484_Xinjiang,Xinjiang
